EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
184619,0.43100022472178456,212,50,162,431,30
165462,0.43100032665118143,255,66,189,431,30
289023,0.43100051355165875,270,54,216,431,30
150517,0.43100060768912135,263,62,201,431,30
169931,0.43100081605310314,259,56,203,431,30
191097,0.4310008751741116,252,69,183,431,30
182802,0.4310009239357106,249,64,185,431,30
175093,0.4310016822166691,264,62,202,431,30
153974,0.43100250652771294,269,58,211,431,30
165344,0.4310034770552486,248,69,179,431,30
193551,0.4310039782965066,266,69,197,431,30
190841,0.4310041019278934,231,57,174,431,30
193417,0.4310043816385234,226,52,174,431,30
173229,0.43100486737343785,227,63,164,431,30
151982,0.43100506197965244,238,43,195,431,30
188267,0.43100514208942603,260,65,195,431,30
175442,0.43100674093244773,250,65,185,431,30
189879,0.4310069317920895,270,67,203,431,30
179975,0.4310074151933903,264,76,188,431,30
187542,0.43100741665603315,255,47,208,431,30
172622,0.4310077849303288,281,68,213,431,30
157394,0.43100794435617035,231,52,179,431,30
165756,0.43100836828508304,252,55,197,431,30
165610,0.43100853100216574,264,57,207,431,30
173268,0.43100893984924266,215,47,168,431,30
197639,0.43100905420849084,215,42,173,431,30
169907,0.43100912541235964,239,42,197,431,30
157040,0.4310091811214525,269,71,198,431,30
196505,0.43100926250262994,267,63,204,431,30
172847,0.43100948250472,254,59,195,431,30
180928,0.43100968128729145,269,79,190,431,30
169423,0.4310098101906939,276,73,203,431,30
166467,0.4310098239884979,212,51,161,431,30
166882,0.43101030977618493,250,55,195,431,30
157575,0.43101050633627563,289,88,201,431,30
181730,0.43101054328913285,228,43,185,431,30
157074,0.43101080587093366,265,68,197,431,30
158592,0.431010854241155,242,69,173,431,30
181517,0.43101107454945664,234,67,167,431,30
155134,0.43101187889920434,255,58,197,431,30
176539,0.43101269070212594,287,78,209,431,30
181344,0.4310131700194271,267,74,193,431,30
178306,0.4310133198869474,222,52,170,431,30
181308,0.4310133345845567,253,55,198,431,30
183702,0.431013412093497,241,60,181,431,30
152730,0.4310135638194201,268,71,197,431,30
197461,0.43101381368047836,245,59,186,431,30
166089,0.43101386708474076,254,72,182,431,30
161248,0.4310139398929989,281,82,199,431,30
152661,0.43101440322966644,238,52,186,431,30
154321,0.4310144324020415,282,75,207,431,30
161815,0.43101470821066595,285,93,192,431,30
185224,0.4310150865535104,254,57,197,431,30
169686,0.43101624720984805,249,69,180,431,30
197496,0.43101791314778826,237,51,186,431,30
151155,0.4310181014655368,267,71,196,431,30
171472,0.43101829385348084,247,48,199,431,30
191036,0.4310187611515135,278,67,211,431,30
168503,0.43101961331693966,239,61,178,431,30
168614,0.43101971189648225,280,66,214,431,30
155300,0.43101976010053367,266,87,179,431,30
154385,0.431020798137975,213,46,167,431,30
